id	anon_author_id	label	AID1	AID2	AID3
1307283062464696321	dfb4c0	abusive	abusive		
1331124605663195136	fc9d56	not	not		
1332003661065621504	a849a0	not	not		
1245409957685727232	cd1d16	not	not		
1329443407278825478	b333f0	not	not		
1317058091842764801	923d7b	abusive	abusive		
1301041483290750977	4b6358	not		not	
1235824657795698695	b62db3	not	not		
1303634178374864896	b0f8ae	not		not	
1346517177944387584	58d291	not		not	
1352308501733924868	c1d72d	abusive	abusive	abusive	abusive
1319931215227588608	1ca0d6	not	not		
1338436489420664835	1e5f20	not	not		
1272162566282903555	281762	not		not	
1359816517026775040	e30b27	not	not		
1298698034864365569	e3822d	not	not		
1362484889187196933	d87c56	not	not		
1269953685012045825	c5fa5f	not	not		
1337907756666417155	8cce49	not	not		
1324001007429423105	bd1c88	not	not		
1326176123055640579	4670b1	not		not	not
1290737915648245760	0303a2	not	not		
1231897816127213571	176f77	abusive	abusive		
1321383027692441602	247b81	not	not		
1327961207748354049	456ed6	not		not	
1325483867894132737	8159ee	not		not	
1336630033482461187	d24014	not	not		
1349714996498997250	aec98c	not		not	
1293082314084438016	6c6cb4	not	not		
1335267203755728896	3552dc	not		not	
1344681004791955456	72a92e	abusive		abusive	
1289848626458615810	ac3b25	not	not		
1340598717716586496	939755	not	not		
1352759147167686658	dbcbf4	not		not	
1359546022977024003	56c0b9	not		not	
1342763630312435712	5a5629	abusive	abusive		
1349703983351418880	1ddd2f	not		not	
1255152652578504715	e1edf8	not	not	indifferent	indifferent
1323254288030834689	02afab	not		not	
1293212949939720193	4b6358	not	not		
1363060695902937088	d5dd1e	not	not		
1307354334959742979	4136a5	not		not	
1245689276559392768	9f89d2	not	indifferent	not	not
1261974383154941952	ae7db9	not	not		
1340191106470961152	1ddd2f	abusive	abusive	abusive	abusive
1256441583425196033	fa2f98	abusive	abusive		
1307320024001138694	96404d	not	not		
1289820529885679616	ec7e21	abusive		abusive	
1353604168741748736	b781cd	not	not		
1344396092151132166	b76970	not	not		
1356994676843233280	ac249e	abusive	abusive		
1359288831112081410	e4b2e7	not	not		
1316685911879487488	b5dfc2	not	not		
1346802391350448130	4ae167	abusive		abusive	
1335897512473808899	ffc5ab	abusive		abusive	
1336281686317953024	717199	abusive		abusive	
1245742217811148800	ceeb52	not	not		
1238494464949305345	d2c1fb	not	not		
1243239705333903360	b9277f	not	not		
1328073653381197826	561a86	not	not		
1265191830909587459	1e9cfa	not		not	
1337862578756784129	88d6b5	not	not	not	not
1323640220215136256	8f278c	abusive	abusive		
1362375221987147780	3c04a9	not			not
1338827332950388738	bd7b4c	not		not	
1242833282770841600	8dc0b0	not		not	
1300495198326329344	f9c631	not		not	
1350793343727513601	43521e	not			not
1357056285947162627	f99060	not	not		
1307665125311119360	78aa20	not	not		
1341473417690804236	d1bd31	not	not		
1325470634516885504	017166	not	not		
1327933193706725376	0303a2	not	not		
1361968783603208192	278da3	not	not		
1320048282266161152	ea78cb	not			not
1297649726133866501	257fe3	not		not	
1324770771105959937	d7ad83	not	not		
1348965074426331137	20b0a4	abusive	abusive		
1299098625746833408	283676	not		not	
1300860146239901700	4bff73	abusive	abusive		
1294198450842677249	1844b6	not	not		
1349350918123368449	b45354	not			not
1241725932966162432	2b350b	abusive	abusive		
1319582363798700033	a849a0	not	not		
1362453604955750405	573842	not		not	
1328260488174702592	c21e69	abusive	abusive		
1346452025576464385	c7bb06	abusive	abusive		
1242893997644931075	127839	not	not		
1226922601697759233	3b47b2	not	not		
1357775749428699144	8c41b7	abusive		abusive	
1347266411262078978	8150ba	not	not		
1323639132669792259	820409	not	not		
1323008323428491266	ab3119	not	not		
1224265645866528768	03829f	not	not		
1330302540681011207	7a34aa	not	not		
1356588124592349187	c1d595	abusive		abusive	
1329358456374104064	0ad504	not	not		
1349388698362769412	e8798e	abusive	abusive		
1295296661141561344	d9dac2	not		not	
1300868805510533120	037f54	not	not		
1350125021138743306	61f9d1	not	not		
1314956155148472323	e4b2e7	not	not		
1337509372155539465	447bcc	not	not		
1359747147416109057	d9dac2	not	not		
1318312798649241601	42d3f8	abusive	abusive	abusive	abusive
1325831317842501635	4ef2a6	not	not	not	not
1300933609260449795	1e0840	abusive		abusive	
1283712118852915200	2cb805	abusive		abusive	
1347544459857293314	a97f27	not	not		
1331188126996459521	b5dfc2	not	not		
1332599281673523205	762b4a	not	not		
1272838157030039553	b45354	not	not		
1333880115609149442	4b0cad	not	not		
1332979241370136580	b333f0	not	not		
1318899290798985217	19a5eb	abusive	abusive		
1312514399517634560	5535e7	not	not		
1339529318255439872	b76792	not		not	
1301037056404197377	b25e6f	not		not	
1358339625333501952	ea1717	not	not		
1344066461791301632	1bf434	not	not		
1285575067053760512	5d8933	not			not
1304132205569101824	d9eeb1	not			not
1302677739623911425	9dc02d	not	not		
1269030957652348928	a197e2	not	not		
1347965827644084225	0d763a	not	not		
1285851438862741505	9da146	not	not		
1348740289717022722	1ddd2f	not	not		
1331747427745935360	753089	not	not		
1312147500606734336	456566	not	not		
1336756198905950216	2cfbc8	not	indifferent	not	not
1281495226297847808	864e0e	not	not		
1336645663489216512	d7ba7b	not	not		
1356567957430693893	0640fd	not	not		
1239509836200542208	d832d8	not	not		
1351135238978760713	b7296f	not	not		
1348676295962603523	51aa66	not		not	
1356326879062589441	3be611	not	not	not	not
1327931955153952768	a9b99a	abusive	abusive		
1338487928545275905	5aeb23	not	not		
1232299381375819777	89837c	not	not		
1293136720981118976	d8dfdb	not	not		
1290639442798088193	34aaf0	abusive	abusive		
1298929333386477568	93bc6b	not	not		
1357208985850548225	8d5665	not	not		
1350168005108502535	42d3f8	not	not		
1270468668951011328	f688d3	not			not
1347621330913529857	1e3206	not	not		
1351454016547520513	cba870	abusive	abusive		
1298587422951985154	2a683d	not		not	
1310596447084179456	21bf77	not		not	
1246656029083013121	93b603	not	not		
1352616822139457538	b2ddb8	not	not		
1334754310157176832	d746fb	not	not		
1320973353633652736	d05c71	not	not		
1291520803356520450	96191c	not	not		
1320748412350943236	63a1c7	not			not
1333872995278925827	95d7aa	not	not		
1253582011471716359	cf737b	not	not		
1302909924574457857	c70794	not	not		
1331627120901169152	325b69	not		not	
1327614218003238914	9091c5	not	not		
1338032594261336065	5e204b	not	not		
1295276322156093441	35be4a	not	not	not	not
1350815786118631427	7df78a	abusive		abusive	
1302702875110510592	1e0840	not		not	
1357285721682423811	364802	not		not	
1259390023830507523	027fa0	abusive	abusive		
1259406530295758848	93e5c1	not	not	not	not
1329144411347955712	9a60fe	not	not		
1326479107203403777	e0d325	not	not		
1342565715161788416	6b96e1	abusive	abusive		
1321421019035348992	670b08	not	not		
1273679391537709056	148ddc	abusive	abusive		
1355103883551498244	136b0c	not			not
1329461572088045576	23b794	not	not	not	not
1301961634714464258	c193a0	not	not		
1301996275936755713	3c0683	not	not		
1330031470279356419	486f7e	not		not	
1327991328572116992	3f84ce	not			not
1256372771304718338	fb580d	not	not		
1332208101525753856	bb1f6d	not	not		
1309471123650883584	4f456a	not	not		
1295291943187107840	e89e31	not	not		
1262773780704890883	3a8214	not		not	
1301078500904927232	18abc2	not	not		
1258434676659716099	73f163	abusive	abusive		
1288049239797506048	be9128	abusive	abusive		
1287480135453757440	b36a61	abusive	abusive		
1298745942208925700	283676	not		not	
1284810720245407744	257fe3	not		not	
1347898973697282048	a27cce	not	not	not	not
1356362722871570435	332661	abusive	abusive		
1344256478090244096	e68d70	not	not		
1347140652723826688	ad5212	not		not	
1346438751837425664	4caf3f	not	not		
1316600753277071365	828a22	not	not		
1340240107958382593	28e709	not	not		
1313103424855191557	84a205	not	not		
1347546174040006656	c6a363	not	not		
1326412074851897345	308a16	not		not	
1335594910897025029	834ef3	not	not		
1295294826162905088	7c8b7a	not		not	
1350409556883632133	4af49d	not	not		
1348962713939161088	b50f49	abusive	abusive		
1277376769134333953	307b44	not	not		
1359786237083721729	c30a9f	not	not		
1268121425329770496	4254f1	not	not		
1357253739275509765	b59ab5	not		not	
1360263623596249090	561c26	not	not		
1248316134350295040	8b5135	not		not	
1294348913571434498	f13f62	not		not	
1249730240898883591	320900	abusive	abusive		
1236245985497620480	410662	not		not	
1254426893966807042	7789f3	abusive	abusive		
1268147335994974208	663ea6	abusive			abusive
1325365233129582593	3146eb	not	not		
1263419175403433984	12ac12	not		not	
1342763895358943233	ff6235	not			not
1298646370740559873	45ee5a	not	not		
1316657413731299328	4872c9	not			not
1319394624524460036	edd366	not	not		
1338503579133472768	0e8bbf	not	not		
1337395842353950721	d3f9d6	abusive			abusive
1298634646691905536	283676	not		not	
1299726799199494146	94b58b	not	not		
1318869931698565120	d1bd31	not		not	
1300717582333476865	336436	not	not		
1241797078969470978	bf2d25	not	not		
1346123542933475328	965c03	not			not
1356003054785601539	b3ed6c	not		not	
1325403104309882880	ce413c	not		not	
1277379157748482048	58b134	not	not		
1320069657752002560	b5f2a7	abusive	abusive		
1325040783808995333	403b2d	not	not	abusive	not
1292211532877635584	a02456	not	not	not	not
1308015578851008513	aa60fa	abusive	abusive		
1350892328920231942	8f6137	not	not		
1320402827987083264	6bc31a	abusive	abusive	abusive	abusive
1233545309357314054	eb121c	not	not		
1291286554728714241	410e7f	not		not	
1357395112712617986	8a3689	not	not		
1248514913733050368	00dd21	not	not		
1299779461370478598	3c04a9	not	not	not	not
1337885670602387458	4cdbd8	not	not		
1342421456190365696	49abc5	abusive		abusive	
1254369096575188992	4a6e6d	not	not		
1343646020006248449	d1bc51	not	not		
1355895128934776834	f1c2db	not	not		
1322923313539284992	3608f2	not	not		
1330543741300510728	73f6ff	abusive	abusive		
1300442436439887879	7fa445	not		not	
1346225555126026245	ece5c4	not	not		
1321444401646837761	4f01db	not	not		
1336734812032413698	861375	abusive	abusive	abusive	abusive
1268170088773046274	3b4df1	not	not		
1343263396150599687	8cce49	abusive		abusive	
1325812628703354880	9f077d	not	not		
1269693450871595009	964ef6	not			not
1318846672680734721	16c7b8	not	not		
1308054817080836101	ffa8f5	not		not	
1311007402704154631	ed9275	not	not		
1305435478246776832	026896	not	not		
1340348250478534658	8cce49	not	not		
1327901594319527937	661f63	not			not
1341502252377358336	1c481d	abusive	abusive		
1348030855369936896	7ff45b	abusive	abusive		
1322511867319865345	1ddd2f	not	not		
1241645860343230464	c5b8af	not	not		
1298641670163116033	936066	not	not		
1293222665885487106	e89e31	not	not		
1315239430806880257	5662e9	not	not		
1247446115030630400	5c7989	not	not		
1295250859488681984	b5f1c1	not		not	
1358768786162221060	12ac12	not	not		
1315231313922850816	c1d526	not	not		
1300354497269706752	4b6358	not		not	
1361393220652044298	cc0cb6	not		not	
1338209518241583111	0808d2	not	not		
1252616372636594177	4ab501	abusive			abusive
1311930309525544961	53ac92	not	not		
1293697888573362182	82b703	abusive	abusive		
1336282804007661568	a6d99e	abusive			abusive
1350720634012258307	f6408c	not		not	
1331918996149579779	6421f0	not	not		
1346102925764997122	6fb6e6	abusive	abusive		
1320048685657563138	a0f821	not		not	
1313375340283265025	8f6137	not	not		
1306301948296146949	fae974	not	not		
1352127343851151366	34e365	not	not		
1290526822506074112	72b239	not	not		
1318224913111670785	bd123a	not	not		
1325802176917147653	4e419a	abusive	abusive		
1345679856294649856	39a788	abusive		abusive	
1308675154160082945	8b5135	not		not	
1242467431097839616	ce32cc	not	not		
1300810785871007746	3428a5	not	not	not	not
1313225656440967168	642524	abusive		abusive	
1281715510774816768	7e6fdc	not	not		
1295082105827991553	e37a38	not			not
1320737369784537088	3608f2	not		not	
1288511876016603136	d76cd6	not	not		
1334783446850400257	c1d595	not	not		
1322471074798489601	7b8af1	abusive	abusive		
1354128972624384001	de1874	not	not		
1320488588245610496	9f4bd7	not			not
1361241119099674624	95f148	not	indifferent	not	not
1312280863204356096	6134bb	not	not		
1356175846827057157	1d148c	abusive	abusive		
1359443743154331648	927271	not	not		
1254140817184296964	daf8a7	not	not		
1277542514258579457	44ebb1	not			not
1335628379358453761	1d148c	abusive	abusive		
1296778991345467394	b765b3	not	not		
1293506627522502656	3969c5	not		not	
1322590225634308096	034b18	not	not	indifferent	not
1348572111204397057	ef4855	not	not		
1220383169741979654	41ea66	not	not		
1319010047884754946	281476	not	not		
1306880895131975682	fd8fe7	not	not	not	not
1347595286324125696	8b76b9	not			not
1318195112455929857	a4fbb6	not		not	
1352720685534162946	1bd990	not	not		
1333429926247223296	f69781	not		not	
1357870497040633856	a63562	not	not		
1286211629974200326	3969c5	not	not		
1355102314827231232	d6c69c	not	not		
1320422385816948739	13c0a2	abusive	abusive		
1253383470795104257	06e964	not	not		
1330982782462545923	84ddd4	not	not		
1359402776908939264	cbaf83	not	not		
1286267769890181120	3c8d1d	not		not	
1329815407646158853	51aa66	not		not	
1338842560656236545	d3093d	not			not
1281539434521952256	0640fd	not	not		
1351969825074126859	890726	not	not		
1285820614280871941	326230	not	not		
1220477711266865153	403b2d	not	not		
1300718701612802048	5c856c	not		not	
1323355835024789504	93a177	not	not		
1330458269178015746	365feb	abusive	abusive		
1342479163312263170	fb57aa	abusive	abusive		
1313916534360813568	48e3fe	abusive	abusive		
1353405279224950787	8421e8	not	not		
1320022963731730437	25c643	not	not		
1296883202355855365	c5aab8	not	not		
1326165832821567490	898447	not			not
1360519312428138497	f9cda0	not	not		
1356019403876409344	8e59ac	not	not		
1356198852433506304	9c2005	not			not
1323596408134524929	a9fb72	abusive	abusive		
1283833724921151489	094ee1	not	not		
1300392196890398722	214132	not		not	
1287692187371810817	e48441	abusive	abusive		
1297480284405989378	503176	not	not		
1301484822565658630	d3bdfe	not		not	
1340760514968883200	542462	not	not		
1325159074376212481	214132	not	not		
1294434847998566400	c6e263	not	not		
1234100700143063040	208f37	abusive	abusive		
1289451585651671041	c490f8	abusive	abusive		
1350006186540675077	03cf56	not	not		
1268771617318096897	027fa0	not		not	
1299445978362269696	971bc5	not	not		
1346550202719752194	9ebabd	not	not		
1352697328914870273	338da6	not			not
1299003083201150976	c75638	not		not	
1301198824245997573	4b6358	not		not	
1298522530949615616	7c761b	abusive			abusive
1296015919123173376	4947f1	not		not	
1358039373690904576	945aed	abusive	abusive		
1328176194211209217	44e416	abusive	abusive		
1280895351462006787	85d7ed	not	not		
1297926488273104896	b2d2a9	not	not		
1350070365645639683	07596e	not	not		
1348713704028823554	b693e1	not	not		
1308337530648100864	39ef9c	not		not	
1318384313885446145	c1324d	not	not		
1258746669174317056	705f13	not		not	
1275891121495957506	36903e	abusive	abusive	abusive	abusive
1240030285636526082	1d9199	abusive	abusive		
1249744060799160321	d3ac05	abusive	abusive		
1295662719702622208	0b9f8a	not	not		
1355818602289627143	89fc29	abusive	abusive		
1350548108652982275	77816e	abusive		abusive	
1294940054427754498	34fb4b	abusive		abusive	
1241286714846519297	03829f	not			not
1287720264629989376	c9b234	abusive	abusive		
1268902096750940162	9933fe	not	not		
1329262484981739522	bb1f6d	not	not		
1318905353313058817	5f6888	not	not		
1348805566748110848	4c9589	not	not		
1320476216181358594	b8c796	abusive	abusive	not	abusive
1362101947638161415	d30c7f	not	not		
1360844937131098114	3e8dfa	abusive	abusive	not	abusive
1349658796612845568	9c2005	not		not	
1239620924472799232	27ccb5	not	not		
1299385576844595200	a9fb72	abusive	abusive		
1290719548363149312	324eca	not		not	
1328283732097310721	edd366	not		not	
1290311342734229504	f6f49f	not	not		
1339163789183377408	e045dc	not	not		
1346731383352422401	f07ee8	not		not	
1320973730932269056	246a8e	not			not
1328973847849295874	8c702a	abusive	abusive		
1304339739064119297	6e7a55	not	not		
1312811124388179970	d6a628	abusive	abusive		
1246368074896375808	60e3b4	abusive	abusive		
1337684404303499265	b11869	not		not	
1358554585640624140	db124f	abusive	abusive		
1349739609014427654	1e6bcc	not	not		
1271461242977374216	2ed0a9	abusive	abusive		
1322648245881966593	034b18	not			not
1294228245190258688	9a84c7	not		not	
1305731652690284545	a90354	not	not		
1300279218094444545	5dcf67	not	not		
1334761222298808321	52c00d	not			not
1340039979389607937	0e8bbf	not			not
1271520923565375488	4c90c6	abusive	abusive		
